0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,y_train
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,789,581,705,47,763,267,384,1579,6548,114,1,220,1310,551,376,312,61,136,37,105,37,13,65,296,35,99,74,136,37,0
1804,31,1210,1804,31,1210,1804,31,1210,1804,9001,31,1210,1804,31,1210,1804,31,1210,1804,31,1210,1804,5241,31,1210,1804,7457,31,1210,1804,31,1210,1804,31,1210,1804,31,1210,1804,41,1210,1804,41,1210,1804,4311,41,1210,9607,31,1210,9607,8518,41,1210,3415,9435,31,1210,3415,31,1210,3415,6269,31,1210,3415,31,1210,3415,31,1210,3415,31,1210,3415,31,1210,3415,31,1210,3415,31,1210,3415,31,1210,3415,162,599,3708,1366,13,26,1276,16,1276,5429,16,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
881,413,693,630,1507,1033,47,171,252,9685,235,29,235,628,29,340,2278,235,500,2295,235,500,2498,277,6630,171,8472,252,225,235,31,500,235,500,500,225,235,500,225,235,9157,235,36,4175,3244,225,235,31,9157,235,36,9157,235,36,364,364,2,170,225,235,31,171,221,1555,235,1352,743,364,500,1555,425,4117,648,235,225,235,235,235,1436,182,1768,3244,235,6534,235,857,105,37,235,857,287,16,195,1186,287,16,99,74,235,857,0
4,101,181,2,1,305,631,4,1,7291,3,49,1436,106,275,6,121,302,27,766,7029,7,142,124,5,1718,170,71,49,14,9,1,81,3,7,48,81,1718,261,1,551,1835,34,32,19,6524,1006,29,1,1718,261,20,1633,2,405,1,1294,6310,6,1,6426,985,702,3,400,8988,14,77,96,1,938,4,1,136,261,362,425,8698,3,44,947,2332,3,12,77,19,3756,947,136,37,105,37,13,65,296,35,99,74,136,37,0
435,50,4636,1279,21,8170,435,219,443,443,79,76,2,169,443,443,443,71,20,5232,4,3746,3,1918,2,1142,22,124,5,2026,4,85,4,1,3746,2,1142,22,347,64,64,3163,3071,48,15,8907,1252,6945,2867,73,38,98,306,667,73,5,5664,869,12,4995,19,502,676,6945,2336,5251,4395,2722,3517,710,7,20,1109,2,169,76,3,33,30,2210,17,60,9542,21,1918,558,2019,6,337,88,870,178,576,54,4,45,37,27,1678,76,1
240,3,2247,2,174,7,292,1,110,7,143,50,62,2,757,157,61,50,262,79,76,3,1265,2,216,288,1203,82,3,377,578,7,23,330,14,52,126,7,23,1080,192,46,4,45,372,1117,29,7,77,73,2,629,44,58,6207,16,106,100,409,45,509,26,6207,16,29,14,112,40,284,2,7,6,425,21,29,7,77,73,2,257,100,79,76,21,1407,3,1553,1,339,255,115,5,123,1196,13,26,6207,16,257,370,1
119,254,25,39,121,5,1365,3255,3150,3,6781,3,18,14,1706,11,23,8688,14,422,8,239,1393,14,8,5,313,3774,574,10,8,239,60,239,353,3,239,1,5495,20,1000,3,53,3223,973,1,1400,4,1315,11,165,302,2,19,5,159,3429,1662,18,14,1706,29,7,130,2,174,86,140,85,52,385,5,402,9,17,1575,303,162,303,303,162,303,303,162,303,90,76,90,71,90,3374,303,162,303,303,162,303,303,162,303,0
811,10,9,103,29,314,302,2,2578,117,15,2155,575,938,5,2327,4,8504,282,769,144,769,420,144,8,25,239,10,147,117,29,7,91,48,470,144,1667,1374,3148,123,7009,5452,2,144,8,788,283,3,93,320,48,665,4,420,144,207,350,4341,1,2248,666,11,1175,14,40,2,492,5,164,462,2327,9,4512,1441,4,2155,396,12,1222,562,2,19,2888,397,3822,152,5,699,2327,9,103,575,748,55,2,2135,80,194,2327,676,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,41,2431,176,25,1660,4,1,4423,2915,6320,20,6,155,9557,3,60,9,665,122,872,0
2,159,660,24,12,1012,38,1402,3413,24,2,67,8,67,50,214,25,2116,173,12,833,10,6047,1836,22,254,63,11,1308,49,36,63,495,239,73,77,19,85,2,479,101,6788,778,67,11,61,49,3082,4097,121,302,2,117,28,1,89,758,676,162,1164,39,6108,5936,3205,116,4822,24,5,9237,5570,13,26,5936,3205,6108,2305,8,5,154,4,5,24,11,594,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
6537,2062,5555,9545,2062,1863,17,4782,4905,3887,4906,1,62,88,43,4907,2252,61,4908,123,361,2480,3786,123,1023,4909,4910,4119,4911,164,4791,4912,205,4913,5024,5025,4914,4915,3894,48,1258,76,569,67,150,8,1213,95,1124,3,392,333,9,422,2,96,80,440,3,949,1278,309,4361,64,79,76,2,7341,275,12,7342,4467,86,5777,905,3825,4126,5161,5162,32,387,756,100,211,45,589,4,208,45,123,183,8,3327,27,4673,709,1121,28,1805,1412,0
427,2,48,81,313,578,6,362,92,375,484,5426,162,2213,32,39,681,199,427,2,371,9,1565,6,5,134,10,2930,86,6,554,1225,348,12,40,283,5792,5,79,76,2,1247,17,120,22,288,1203,13,16,247,900,247,900,3491,1492,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,103,475,105,37,103,475,65,132,35,195,65,132,35,65,74,103,475,1
121,3113,5,829,2,157,61,15,39,133,264,3,12,376,983,39,533,632,795,202,43,400,4,9244,55,7950,279,4185,10,122,19,17,262,90,126,1893,81,41,579,644,427,2,5742,7950,661,1260,1329,632,795,42,136,742,13,296,35,632,795,42,433,163,81,2772,450,42,457,41,98,356,5923,1037,43,281,43,221,43,581,136,37,105,37,13,65,296,35,99,74,136,37,136,37,105,37,13,65,296,35,99,74,136,37,0
11,165,1,46,7,1621,58,11,165,5,159,345,4861,546,728,2,270,58,3,70,167,2589,8,39,134,4,251,2645,6,1060,816,11,165,5349,3,1109,9,7,12,8,25,17,826,36,17,7213,10,2590,125,18,39,4917,1466,11,34,96,17,1621,363,571,4804,59,286,86,467,86,9,7,1754,56,31,5528,7516,3907,31,5528,7516,9,219,4988,31,3484,906,59,9,17,194,56,8491,72,69,28,69,16,13,26,69,16,5508,5800,1
4,2168,133,964,2166,547,930,133,2861,1565,3,44,128,18,362,92,1512,280,79,76,9,5,56,900,2050,6,17,418,844,596,228,5548,423,54,4,1479,5548,1208,7807,2942,7808,280,6472,1947,570,24,418,24,171,336,738,1922,14,418,1484,79,76,64,289,15,930,596,24,4,88,359,352,24,418,24,171,336,124,5451,9,670,757,61,3,46,4,45,6242,1117,30,48,187,2,7,291,1131,484,79,76,2,19,329,100,1678,76,1
4,1,1838,3,124,84,12,376,11,2956,17,3315,279,4,4469,212,1,3251,30,19,362,8181,11,30,201,19,15,527,338,207,28,7824,2453,21,15,1897,5354,2815,3,856,7,30,821,86,71,1770,1066,1489,1023,4469,906,59,9,44,56,1319,22,5609,72,69,120,9,17,210,2463,1115,103,646,5026,1863,39,3765,2377,2812,133,5610,241,1353,793,2281,755,6700,530,47,527,664,477,32,387,756,1115,8,5,1121,208,1008,4,527,664,477,0
85,7879,6,1,3331,10,166,77,48,6,71,3,5371,86,365,101,247,53,8337,1,652,83,53,1798,197,89,36,53,521,1711,1,9293,29,3469,1291,206,38,611,2696,228,12,1134,19,206,38,611,5099,11,1013,10,1,666,10,11,3962,8,10,85,531,5726,393,70,1356,15,3469,1416,66,10,189,1882,1357,87,452,12,230,51,33,91,143,2,757,70,9939,228,4375,4942,5932,2971,97,13,26,2971,97,5932,13,256,16,99,74,191,0
5,60,56,829,3,5052,959,242,207,350,9,17,3949,3785,850,697,7,23,330,14,1557,126,7,23,3013,6,2,216,56,1573,139,578,3,3839,192,45,4386,2007,29,7,49,25,449,2,216,519,785,21,23,330,1,52,6,425,7,122,739,54,4,45,595,76,13,5343,7701,7819,224,4207,113,100,600,375,484,9,850,14,72,69,8,284,6,2325,18,1,82,1381,1992,3,958,1413,619,972,179,3431,24,7105,18,1493,7106,2642,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,98,2571,176,47,281,359,384,273,102,86,0
4452,1,60,2875,23,87,330,27,1,1355,841,9826,55,368,5085,10,53,20,2,19,213,8694,12,55,519,10,53,142,268,19,213,936,230,1,1534,15,1,1727,135,19,6,650,2,557,10,1,1946,129,6001,4812,2,4,5691,2258,4721,3122,4371,472,40,9528,6517,93,7766,1,1278,4,4049,1,68,33,34,1691,22,14,8,10,32,4,1,30,19,450,15,62,27,272,990,3,7,34,900,86,15,10,13,256,16,99,74,191,0
108,9,1,2552,33,20,302,2,4836,27,1,209,2130,28,1,411,4,14,944,1748,7,20,1757,2,473,14,667,4955,17,3,532,2,6,14,109,168,550,17,473,7,30,19,2,18,1,2204,1835,2,178,11,1126,17,2531,650,565,27,52,2,2066,16,2,1768,94,6707,14,944,15,17,473,11,2548,286,7,3,293,7,39,219,218,9,241,1324,9408,100,3386,14,109,2082,24,2677,1428,9,241,1324,671,440,868,2203,655,3171,1
50,948,4,885,58,1,1211,1072,8,302,2,229,10,1388,4711,75,2,5245,3,9568,1,3795,3,594,2219,361,7338,1823,10,511,24,263,24,12,8,25,9,552,29,7,130,2,23,5,1388,4539,225,2,555,22,429,46,63,172,1,1072,812,61,4076,211,12,11,77,1013,770,25,488,510,51,1079,594,2343,2097,4370,2097,7260,16,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
866,147,1246,3,4361,92,29,11,129,510,12,3082,18,136,301,21,482,11,160,10,1203,397,1927,1637,142,201,19,510,18,1,4769,230,4038,1301,5,245,20,510,27,2,7608,2,60,3466,12,142,117,403,11,201,1760,1732,261,3,5,1260,148,83,11,23,1,62,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,26,622,16,79,88,2571,176,47,281,1559,638,273,102,2936,13,26,622,16,839,5021,256,1698,271,2012,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,267,522,47,1163,1164,1327,114,51,106,234,172,39,201,68,293,86,126,108,220,320,797,1,4668,125,8,2358,2600,51,75,91,66,418,277,8739,755,71,0
8110,2572,9,56,18,50,612,21,1208,96,247,3,180,54,1,8110,194,1914,16,496,48,2333,139,292,9,68,485,607,416,781,20,88,52,383,3,88,4343,123,849,2,48,17,56,1040,3,2,629,44,58,1,8110,2572,3,45,2581,372,204,3,409,39,123,306,28,13,16,621,7,23,515,2,759,3,2711,5,402,2,1691,188,868,6923,2,19,329,22,288,1042,474,1692,18,215,6,1,167,190,13,256,16,99,74,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1652,375,413,47,114,869,1,2619,312,2,23,12,824,2,2890,182,2228,573,4,113,6,235,235,4372,434,1114,1397,5909,182,2228,182,182,182,460,5265,22,17,125,5344,2,391,5344,4779,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
2288,51,7,23,515,2,2029,58,33,23,2519,10,224,4,1,110,30,19,9,7,108,9,2552,5827,15,343,5114,108,30,19,9015,2,1,9023,1912,212,1004,30,19,9,39,3269,3,11,29,7,20,302,2,174,86,3318,27,5452,14,667,3,2073,6,17,780,8174,760,1508,3,468,862,11,5500,17,1779,473,2,1768,94,297,14,944,6,300,11,216,17,473,11,30,140,7,1,182,4,656,9,1779,656,4,976,1328,6378,907,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,966,6,2963,8,105,86,1,361,67,40,6,1,349,2391,426,214,57,87,3230,10,450,12,6,5,5579,758,8,1983,24,32,48,54,13,26,832,319,349,342,98,113,7937,800,7621,13,26,7937,16,0
38,574,2,38,3103,2922,29,314,2051,22,173,1,2922,8,84,49,7,8527,1,901,9,199,2051,556,22,1,2922,223,1,901,4,1,4931,11,91,160,464,40,6184,28,904,5,906,1,249,62,11,2116,521,1005,2397,9595,21,128,3488,4412,29,11,621,9504,903,1699,301,131,359,118,25,1,1192,2807,10,55,1,6431,2,36,1,1192,3620,93,55,1,1063,2,1169,57,39,352,212,118,201,1313,494,188,868,1506,430,1506,2079,35,0
4,206,285,612,1997,122,872,6,1,1133,4,17,951,633,25,1050,9,3495,21,2984,4,1281,319,5640,417,561,3500,5461,1478,3987,4808,4949,696,1070,4228,7399,5462,4066,3992,6853,3046,3784,173,3595,1,1820,4,14,2149,122,439,194,56,1156,1851,6,2234,3,122,842,657,32,21,5,2749,4,119,1851,115,1,345,379,28,21,58,1,62,14,175,8,1339,6623,1251,20,231,24,4,1,176,2224,3,20,167,2,229,223,1370,530,162,806,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,76,1
3253,2640,2848,309,1544,3253,137,1636,31,419,2414,274,41,3253,1974,198,7001,220,1752,3253,1685,262,212,536,2,1037,9254,1734,6009,28,1048,503,1283,2631,183,237,88,171,31,69,103,1805,456,190,3253,2653,2848,309,7321,52,7321,35,14,184,35,52,8,326,27,819,1018,4,10,189,266,871,219,48,5,60,76,9,56,195,26,1395,16,203,610,203,1418,1419,1420,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,76,68,29,7,20,111,356,185,266,79,76,29,7,449,2,19,329,22,288,1042,1
6,4305,3316,2,19,27,313,3607,4,1195,4,93,129,1055,27,1,62,8357,4321,2,2758,24,155,24,116,135,1,71,149,268,1195,4,8436,6,3316,524,779,8357,268,866,2,3316,5930,417,1830,12,1,2617,4707,116,328,71,3579,365,524,5,2511,4,101,1561,2,18,1,5098,83,5,2511,4,3897,22,1,1558,18,1,1598,6,1,1786,1,9758,6,18,1,60,1312,21,1989,21,1045,3,80,2686,9488,203,13,256,16,99,74,191,0
126,10,5764,7972,407,8,25,744,36,399,376,9,1,1264,126,4,10,8762,11,231,399,7499,744,57,263,470,2,493,1,1294,4128,1214,2595,535,484,668,11,23,2933,1923,3,60,1,555,128,231,10,8762,386,187,2,1,1728,7972,170,535,484,168,10,11,211,39,69,3,2315,10,2022,631,11,1948,2013,212,3749,2933,1923,40,25,5,1,6946,3516,1,551,254,4032,24,6,4455,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,2975,2263,16,3012,47,281,404,83,221,102,4232,176,31,31,221,102,102,5790,3616,6441,31,826,788,687,71,20,5,402,4,1570,1601,2,1922,6,5948,351,1,1843,986,31,13,26,16,0
908,1397,2,2957,2142,3,90,645,5646,1,269,860,2,17,569,8,10,33,143,25,38,3366,220,10,5335,2142,2461,36,38,2142,220,2,67,5,503,718,135,1799,2,6,2180,12,2874,19,232,415,8192,2,14,936,18,1945,2382,32,4,1233,2,2142,2595,18,5,8284,67,1083,1945,2,119,2595,111,2,5,1173,148,3,3636,1,1724,187,115,1,503,235,718,1209,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
244,131,116,323,130,2,178,5,275,28,230,8,6,1490,3,459,406,8461,2164,279,22,3920,39,1037,55,1567,250,1,4971,8,168,86,9,110,11,521,96,15,1,822,379,51,90,5,134,2,28,391,48,115,5,1218,173,53,30,23,2,722,10,394,53,30,23,2,1092,36,892,190,1285,3,9383,8,1,10,5266,48,83,7,49,14,410,4,466,121,59,9,85,4,10,6927,11,91,178,50,2038,6,4114,877,5149,5277,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,112,22,203,5,1533,56,563,3,56,1666,23,1526,80,1022,2,3382,675,3260,54,4,2394,121,25,5,847,876,172,2561,23,85,993,2755,314,437,954,6,46,21,7,1134,19,427,2,684,76,83,40,1,675,94,1315,6,2394,40,10,198,56,563,56,1666,121,333,9,835,2,56,9400,0
10,2326,40,6,554,4,1936,9,961,185,3,10,12,40,68,385,2,1,4,11,10,1,1130,2301,2,1691,118,3931,29,7,812,9505,931,708,3831,923,3,8240,353,531,2,4934,5114,4,1,190,12,104,461,2,23,25,1155,6,1262,5860,11,2496,1336,67,8,1869,2,19,5,3098,4,41,5469,1341,1502,3,1598,34,19,4954,24,5,777,1,6321,8,201,54,36,51,626,68,5,245,3091,3,3,206,201,936,168,6861,185,2879,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,881,413,485,47,28,281,506,1016,8348,4271,1310,83,20,33,302,2,23,5,8768,767,272,350,1014,2170,2623,246,42,304,150,141,42,78,13,26,42,78,99,74,141,9,253,210,82,37,298,307,42,78,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
3,292,862,2,895,1,204,15,17,498,3,48,15,1,286,14,1384,30,19,1470,54,374,230,1,951,204,8,56,12,30,474,913,59,300,12,8,294,90,294,2,867,17,5789,1265,157,61,76,8,84,7,1265,2050,6,17,1284,7,23,2,181,2,14,509,79,76,19,247,2,49,12,61,1,123,1384,3,2916,2352,411,20,302,2,181,1248,3,11,91,130,7,2,1688,54,1770,5822,1774,2916,158,2,19,329,79,76,1
47,98,1469,456,2,137,107,414,132,35,167,512,137,107,869,723,18,1,137,688,61,15,1027,413,384,47,28,273,1507,1644,2475,203,2594,114,2221,461,2,23,87,5,263,62,6,986,3,320,644,117,645,5,1124,1576,2475,46,67,111,315,95,1323,107,5,193,77,2185,3962,18,6669,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,651,363,124,1,125,2407,1476,356,248,266,2547,8830,12,32,13,35,215,697,14,72,69,112,8,25,144,21,1511,14,72,69,120,55,2941,21,3050,82,6,1,620,29,14,8,5,3100,21,7,77,1760,25,2,216,5,56,300,5,350,1573,123,183,2985,106,100,409,1,123,306,347,28,2815,2,19,4691,329,22,1,37,13,215,16,13,256,16,99,74,191,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1057,88,413,47,3122,445,3077,114,1955,7,143,5,220,28,7259,43,43,31,10,6357,156,699,6796,156,699,46,62,6796,1,3911,3204,2444,13,256,16,99,74,191,0
2,1430,54,8,84,2,49,10,6976,123,7261,357,10,3,19,427,2,2691,576,250,15,5,224,3626,22,5,3408,2824,11,621,388,779,452,1,8304,6,685,2,19,2140,671,4,73,166,2550,510,5,1087,4,185,654,1079,3481,203,5,1533,1,139,2262,2668,1154,1147,2632,792,1857,1942,2669,846,368,12,122,1687,1178,9,118,2734,3,2656,2546,1,277,4,1,177,55,25,87,328,2809,2,544,2316,2735,2810,3,1098,4,1,1749,2811,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,1
18,3202,21,48,80,194,7147,3,76,8,244,465,2,15,119,20,25,761,6,1364,679,58,63,8,1103,84,1075,20,7,2,229,4621,679,27,199,6787,3,2,101,8,14,84,2,1019,635,3,3874,75,565,119,1206,20,720,93,23,50,2363,4,750,6556,465,53,77,344,44,6172,680,2,48,80,112,973,21,53,20,57,54,2,48,80,3758,238,3156,4,84,12,5700,89,75,3,10,8,9950,28,188,3,2305,28,2127,800,0
3,1,1120,4,1,382,1198,3,1,636,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,14,184,35,52,8,326,27,1059,1,834,1293,878,269,62,590,1069,91,57,1330,400,12,6,13,26,1059,16,819,1944,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,13,1717,35,176,25,276,55,1071,5,390,5232,4,1052,9,1204,36,3127,12,1517,73,2167,255,31,956,41,385,1690,81,31,13,26,97,113,41,13,26,1777,16,1861,577,81,13,26,35,75,113,0
27,15,1,133,505,11,1799,2,10,1750,271,220,152,6910,11,952,2,19,1,6086,1201,8,111,1945,3,8,6255,111,1,139,558,38,7575,9794,10,1289,86,292,2,343,133,3,117,52,22,565,408,223,1,1043,6,497,209,2827,4,235,390,15,1,189,225,4,2461,90,5,9215,1682,3949,117,52,83,121,28,117,36,25,51,647,10,11,331,1825,12,4779,235,107,105,37,235,107,287,16,195,1186,287,16,99,74,235,107,0
6,17,3404,15,1,840,564,314,6,5,73,1918,173,12,461,73,53,91,12,57,461,10,134,126,1,6537,1918,75,6,462,528,3607,66,564,17,310,331,657,2,4251,6550,1111,12,1514,3374,36,29,7,130,2,96,38,633,6,840,146,19,2950,2,8843,84,314,302,2,10,4738,336,31,13,9375,16,47,281,108,41,13,4296,16,158,879,370,81,13,16,692,1044,692,1583,158,1099,31,98,13,338,526,16,47,894,108,113,0
106,12,376,983,22,76,128,3893,3,18,50,2118,3392,641,1,620,245,316,214,3200,1201,447,18,10,183,22,62,2,62,36,9,86,157,61,90,390,564,90,4276,29,7,143,276,399,1985,18,632,795,42,163,41,261,71,20,5,245,529,124,13,296,35,399,661,661,1244,177,563,489,2633,2634,98,2635,148,3,311,1711,2636,2637,1950,1007,150,1496,219,1212,2638,102,404,404,136,37,105,37,13,65,296,35,99,74,136,37,0
7570,8779,144,3010,9813,71,20,201,85,324,58,84,2,49,14,157,1566,1118,10,11,201,165,7299,54,8,159,164,158,30,14,600,9,1192,144,624,170,918,83,103,8,450,15,5,9,1047,107,14,77,19,38,3498,1661,29,12,34,19,510,385,147,9,5,313,791,868,5271,4979,445,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,270,105,37,103,270,65,132,35,195,65,132,35,65,74,103,270,0
19,232,415,9,388,93,1826,84,2,49,166,324,104,5,6281,829,4,632,795,42,163,81,77,19,313,24,214,201,25,4069,1,2137,128,300,9,1547,230,11,392,555,192,1,311,3,969,328,38,283,134,4,3708,38,1598,4539,225,76,6,1950,156,10,40,38,911,11,366,936,4,57,1,138,478,3634,4,1,3357,96,12,6281,232,1143,36,6285,92,5,311,555,1304,8290,136,37,105,37,13,65,296,35,99,74,136,37,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,1446,1778,16,5045,317,29,7,77,25,73,2,48,44,578,22,94,100,79,76,21,76,3,7,733,30,19,5046,842,1
0,0,0,0,0,0,0,0,0,11,1776,5,1710,6,1356,3,278,85,1845,29,11,721,1839,59,6,39,2480,37,5,180,776,187,36,29,11,721,1979,59,6,1,37,106,11,91,48,1,2532,180,187,90,694,73,90,25,59,18,67,8,1,46,39,557,20,459,284,2,4784,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,137,107,105,37,137,107,65,132,35,195,65,132,35,65,74,137,107,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,783,1818,64,4689,7369,950,1818,783,783,950,950,950,950,950,4689,950,4689,783,1701,950,64,1492,14,184,35,52,8,326,27,299,499,2,537,412,13,299,16,184,103,475,105,37,103,475,65,132,35,195,65,132,35,65,74,103,475,1
